0.740000,0.900000,1.700000,17.300000,0.885000,0.790000,1.400000,0.900000,1.630000,10.830000,0.000000,1.400000,1.970000,1.900000,0.990000,1.240000,3.200000,2.760000,1.400000,1.580000,2.230000,2.300000,2.100000,0.920000,2.040000,2.020000,1.500000,1.150000,3.070000,2.560000,2.290000,4.300000,1.200000,1.400000,2.090000,4.020000,3.600000,3.100000,2.800000,3.410000,2.560000,1.040000,5.330000,3.410000,3.670000,6.000000,6.220000,9.980000,3.120000,6.500000
0.900000,1.580000,2.520000,16.300000,0.860000,1.030000,0.980000,2.250000,3.120000,9.300000,1.320000,0.000000,1.000000,1.410000,1.310000,1.810000,1.680000,2.110000,0.660000,2.100000,3.800000,1.000000,2.700000,1.130000,1.600000,1.450000,2.300000,0.800000,2.000000,1.580000,2.880000,3.300000,2.680000,0.690000,0.790000,2.550000,2.310000,2.390000,4.400000,2.380000,3.410000,1.740000,5.780000,2.660000,5.210000,5.355000,4.870000,8.765000,4.605000,5.130000
1.430000,2.440000,3.400000,17.000000,1.600000,1.550000,0.800000,2.860000,3.860000,9.990000,1.980000,0.970000,0.000000,1.040000,1.900000,2.810000,1.240000,1.100000,0.800000,3.200000,4.440000,0.700000,3.700000,2.140000,1.400000,0.710000,2.790000,1.100000,1.130000,0.770000,3.930000,2.200000,3.260000,1.500000,0.950000,1.900000,1.590000,1.310000,5.220000,1.500000,4.310000,2.300000,3.300000,1.700000,6.025000,2.830000,3.040000,9.690000,5.500000,4.550000
1.700000,2.920000,3.980000,17.400000,1.980000,1.380000,0.800000,2.030000,2.900000,10.400000,1.880000,1.450000,1.140000,0.000000,1.120000,3.330000,2.200000,1.130000,1.100000,3.590000,3.690000,1.500000,4.220000,2.530000,0.790000,0.880000,2.940000,0.950000,1.850000,1.620000,4.440000,2.700000,2.130000,1.930000,1.580000,2.880000,2.500000,1.170000,4.320000,2.100000,5.120000,1.400000,3.220000,1.920000,5.300000,3.700000,4.185000,9.300000,4.695000,4.280000
0.940000,1.800000,2.810000,17.470000,1.210000,0.670000,1.135000,1.010000,1.700000,10.680000,0.920000,1.430000,1.900000,1.100000,0.000000,2.290000,3.230000,2.230000,1.310000,2.570000,2.340000,2.370000,3.190000,1.500000,1.130000,1.680000,1.750000,0.900000,2.900000,2.590000,3.400000,3.870000,1.190000,1.490000,2.100000,3.930000,3.510000,2.120000,3.025000,3.170000,3.740000,0.730000,4.400000,2.980000,3.985000,4.790000,5.440000,9.750000,3.230000,5.250000
1.455000,0.700000,1.050000,18.780000,1.260000,1.950000,2.800000,1.600000,2.000000,9.180000,1.290000,1.870000,2.920000,3.250000,2.300000,0.000000,3.300000,4.100000,2.340000,0.670000,2.370000,2.600000,0.990000,0.950000,3.500000,3.360000,1.330000,2.500000,4.090000,3.500000,1.040000,6.890000,2.000000,1.400000,2.110000,4.690000,4.960000,4.520000,2.900000,5.000000,1.750000,2.440000,7.520000,5.250000,3.705000,7.040000,6.320000,7.400000,3.290000,6.500000
2.590000,3.250000,4.240000,17.550000,2.200000,2.900000,2.010000,4.240000,5.100000,10.430000,3.235000,1.600000,1.240000,2.100000,3.280000,3.240000,0.000000,1.220000,1.760000,3.340000,5.760000,0.880000,4.140000,2.430000,2.650000,1.570000,4.100000,2.430000,0.860000,0.830000,4.140000,1.770000,4.590000,1.890000,1.230000,0.860000,0.980000,1.550000,6.450000,1.165000,5.410000,3.610000,3.195000,1.410000,7.330000,2.520000,2.720000,9.860000,6.750000,3.550000
2.380000,3.620000,4.590000,18.300000,2.770000,2.230000,1.240000,3.490000,4.490000,11.100000,2.700000,2.100000,1.030000,1.180000,2.470000,4.000000,1.200000,0.000000,1.600000,4.360000,5.100000,1.430000,4.900000,3.270000,1.660000,0.880000,3.940000,1.700000,0.800000,0.750000,5.120000,1.390000,3.700000,2.640000,1.990000,1.580000,1.250000,0.690000,5.760000,0.970000,5.700000,2.730000,1.960000,0.800000,6.690000,2.200000,2.310000,10.330000,6.030000,2.720000
0.920000,1.900000,2.850000,16.660000,1.110000,1.060000,0.600000,2.220000,3.100000,9.630000,1.390000,0.610000,0.750000,1.100000,1.320000,2.320000,1.780000,1.640000,0.000000,2.675000,3.750000,0.960000,3.210000,1.600000,1.300000,1.020000,2.200000,0.730000,1.700000,1.215000,3.410000,2.800000,2.610000,1.030000,0.800000,2.500000,2.200000,1.880000,4.400000,2.100000,3.720000,1.740000,4.270000,2.260000,5.370000,4.720000,4.740000,8.880000,4.695000,5.110000
1.850000,0.880000,1.300000,19.170000,1.680000,2.290000,3.130000,1.900000,2.300000,9.080000,1.600000,2.300000,3.440000,3.630000,2.640000,0.660000,3.820000,4.500000,2.790000,0.000000,2.650000,3.090000,1.040000,1.090000,3.840000,3.805000,1.670000,2.880000,5.000000,4.000000,0.870000,7.140000,2.260000,1.770000,2.520000,4.820000,5.255000,5.305000,3.285000,5.300000,1.950000,2.730000,7.400000,5.750000,4.020000,6.780000,6.200000,8.030000,3.600000,6.280000
2.800000,2.100000,1.370000,19.800000,2.960000,2.370000,3.400000,1.330000,0.760000,9.610000,2.150000,3.700000,4.300000,3.300000,2.280000,2.290000,6.160000,4.870000,3.690000,2.630000,0.000000,4.760000,1.690000,3.110000,3.600000,4.115000,1.240000,3.000000,5.700000,5.020000,2.000000,6.400000,1.360000,3.770000,4.890000,7.350000,6.755000,5.170000,0.740000,6.350000,1.450000,2.300000,6.780000,6.220000,1.300000,7.450000,7.930000,8.820000,0.980000,8.400000
1.720000,2.455000,3.420000,16.760000,1.500000,2.020000,1.200000,3.360000,4.200000,9.750000,2.310000,0.970000,0.700000,1.400000,2.370000,2.600000,0.900000,1.410000,0.980000,2.800000,4.825000,0.000000,3.470000,1.860000,1.800000,0.970000,3.220000,1.580000,1.200000,0.900000,3.620000,2.270000,3.740000,1.280000,0.700000,1.480000,1.450000,1.640000,5.490000,1.590000,4.520000,2.850000,4.840000,1.900000,6.370000,3.950000,3.900000,9.770000,5.770000,4.220000
2.260000,1.140000,0.650000,18.640000,2.040000,2.790000,3.700000,2.280000,1.770000,8.410000,2.090000,2.800000,3.900000,4.200000,3.200000,0.900000,4.460000,5.240000,3.200000,1.070000,1.730000,3.700000,0.000000,1.700000,4.490000,4.280000,1.300000,3.350000,5.545000,4.570000,0.620000,7.870000,2.535000,2.270000,3.240000,5.700000,6.080000,5.610000,2.120000,6.300000,0.980000,3.500000,8.460000,6.500000,2.870000,7.780000,7.210000,7.000000,2.400000,7.500000
0.860000,1.000000,1.900000,16.700000,0.700000,1.210000,2.005000,1.850000,2.700000,9.770000,0.930000,1.100000,2.110000,2.460000,1.530000,0.940000,2.390000,3.210000,1.600000,0.990000,3.200000,1.800000,1.700000,0.000000,2.700000,2.580000,1.820000,1.730000,2.970000,2.680000,1.700000,5.695000,2.230000,0.700000,1.300000,3.080000,3.285000,3.580000,3.860000,3.420000,2.700000,1.810000,6.675000,3.790000,4.660000,6.250000,5.500000,8.805000,4.120000,5.700000
1.760000,3.000000,4.200000,17.680000,2.070000,1.400000,0.880000,1.940000,2.800000,10.590000,1.940000,1.580000,1.500000,0.830000,1.050000,3.410000,2.660000,1.710000,1.240000,3.670000,3.480000,1.860000,4.490000,2.700000,0.000000,1.200000,3.000000,0.940000,2.440000,2.100000,4.685000,2.810000,1.930000,2.045000,1.780000,3.370000,3.020000,1.430000,4.080000,2.730000,5.110000,1.090000,3.140000,2.390000,4.970000,3.640000,4.200000,10.200000,4.405000,4.140000
1.620000,2.900000,3.870000,17.430000,2.010000,1.490000,0.660000,2.700000,3.650000,10.380000,1.975000,1.410000,0.650000,0.750000,1.600000,3.300000,1.560000,0.800000,0.920000,3.620000,4.300000,0.960000,4.180000,2.580000,1.040000,0.000000,2.915000,1.000000,1.290000,0.980000,4.400000,2.000000,3.000000,1.940000,1.320000,2.200000,1.900000,1.000000,5.020000,1.580000,5.000000,1.940000,2.890000,1.315000,5.890000,2.900000,3.005000,11.525000,5.330000,3.705000
1.500000,1.070000,1.210000,18.430000,1.680000,1.900000,2.700000,1.260000,1.300000,9.835000,1.300000,2.180000,2.770000,3.090000,2.270000,1.290000,4.400000,3.890000,2.220000,1.600000,1.400000,3.200000,1.310000,1.750000,3.010000,3.190000,0.000000,2.340000,3.940000,3.530000,1.600000,5.895000,1.400000,2.215000,3.210000,5.925000,4.600000,4.330000,1.810000,4.390000,1.400000,1.900000,6.970000,4.690000,2.660000,7.660000,7.330000,10.980000,2.200000,7.470000
0.900000,1.970000,2.960000,16.945000,1.200000,0.730000,0.590000,1.600000,2.510000,10.010000,1.140000,0.850000,1.200000,0.970000,0.830000,2.440000,2.450000,1.610000,0.780000,2.710000,3.150000,1.570000,3.330000,1.700000,1.000000,0.950000,2.010000,0.000000,2.200000,1.820000,3.500000,3.050000,1.990000,1.180000,1.430000,3.200000,2.790000,1.820000,3.820000,2.510000,3.885000,1.200000,4.120000,2.300000,4.830000,4.320000,5.200000,8.970000,4.010000,5.430000
2.600000,3.540000,4.500000,18.050000,2.660000,2.600000,1.710000,3.960000,4.990000,10.820000,3.010000,2.000000,1.200000,1.800000,3.000000,3.900000,0.910000,0.900000,1.760000,4.225000,5.700000,1.300000,4.800000,3.120000,2.350000,1.300000,3.765000,2.130000,0.000000,0.720000,5.040000,1.240000,4.290000,2.500000,1.890000,0.920000,0.730000,1.200000,6.240000,0.700000,5.650000,3.350000,2.000000,0.890000,7.110000,1.860000,1.900000,10.315000,6.560000,2.300000
2.170000,3.160000,4.090000,17.700000,2.300000,2.200000,1.320000,3.560000,4.550000,10.755000,2.600000,1.610000,0.850000,1.400000,2.600000,3.450000,0.800000,0.790000,1.340000,3.800000,5.200000,0.900000,4.320000,2.740000,1.870000,0.900000,3.700000,1.650000,0.690000,0.000000,4.545000,1.580000,3.935000,2.070000,1.470000,1.270000,1.000000,1.010000,5.830000,0.950000,5.030000,2.970000,2.360000,1.155000,6.770000,2.100000,2.210000,10.600000,6.200000,2.600000
2.530000,1.410000,0.870000,18.600000,2.300000,3.050000,3.910000,2.570000,2.000000,8.330000,2.250000,2.970000,4.080000,4.270000,3.400000,1.020000,4.600000,5.250000,3.400000,0.820000,2.000000,3.800000,0.620000,1.850000,4.760000,4.545000,1.600000,3.600000,5.600000,4.580000,0.000000,7.510000,2.870000,2.520000,3.255000,5.490000,5.800000,5.700000,2.500000,5.920000,1.250000,3.645000,7.890000,6.690000,3.280000,7.555000,6.850000,7.665000,2.780000,6.970000
3.670000,5.450000,6.960000,19.470000,5.000000,3.600000,2.600000,4.890000,5.500000,12.390000,4.175000,3.275000,2.190000,2.470000,3.720000,6.440000,1.855000,1.320000,2.760000,6.400000,6.200000,2.400000,7.410000,5.440000,2.670000,2.000000,5.700000,3.000000,1.200000,1.550000,7.225000,0.000000,4.680000,4.700000,3.120000,1.370000,0.930000,1.400000,6.660000,0.790000,8.025000,3.800000,0.850000,0.760000,7.435000,0.910000,1.020000,13.740000,7.070000,1.250000
1.830000,1.700000,2.200000,20.700000,2.000000,1.410000,2.300000,0.650000,0.800000,10.950000,1.120000,2.700000,3.280000,2.200000,1.185000,2.020000,4.590000,3.550000,2.580000,2.300000,1.280000,3.700000,2.500000,2.200000,1.870000,2.900000,1.570000,1.940000,4.300000,3.900000,2.750000,4.750000,0.000000,2.750000,3.600000,5.750000,4.910000,3.315000,1.800000,4.490000,2.910000,1.000000,4.920000,4.220000,2.600000,5.520000,6.130000,10.230000,2.045000,6.065000
